enhancer	status	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41
Kr_chr2R_21112594_21114094	Zld_1500	2526.2	10.73	5.79	1.641	4.4085	-1.9519128885	1.227	1196.03	-10829.7231927	-1080.28955536	5.22	3.756961951	-138.540774638	395	3.4243993759	3.1689620018	2.6296253204	3.2632937431	8.0693802833	3.7404403687	-0.5370195267	2.2194650173	-808.162744989	174.535	-704.086730004	2904.38	-1098.73702073	2881.38	1	-0.2961448371	45.0324	1121.31	2286.04651163	2660.1340694	6185.93652769	922	7304.91594373	7819.44574187	629.851485149	1074.46384684	6530.34773446
Kr_chr2R_21119495_21120995	Zld_1500	131.6	-4.0490342687	-1.071117458	-0.164	0.1505	-1.9519128885	0.235	-11421.256804	-10829.7231927	-1080.28955536	-1.8820256979	-1.7120711804	-138.540774638	-92.1272047072	-0.5039210594	-0.6117277838	0.8729553223	-0.583052405	-0.8876096928	-0.8697067211	-0.5370195267	1.7915358543	1115.12	-51.654581424	-704.086730004	-634.173214937	-1098.73702073	1303.28	-0.3207914114	-0.2961448371	5.28782	-784.212239968	1984.54084772	1741.29108625	5704.42170944	509.074074074	6015.48588541	5909.00221275	711.284871795	816.664869969	4769.43489977
hb_chr3R_4499071_4500571	Zld_1500	90.4	-4.0490342687	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	0.033	1245.48	1228.63	-1080.28955536	-1.8820256979	-1.7120711804	575	-92.1272047072	-0.5039210594	-0.6117277838	0.494682312	-0.583052405	-0.8876096928	-0.8697067211	-0.5370195267	-1.6743389457	-808.162744989	-51.654581424	-704.086730004	1690.1	-1098.73702073	1381.8	1	-0.2961448371	-59.2812955354	-784.212239968	4375.11410548	3774.33101359	6971.19697916	3303.04592779	8048.95349165	8154.40045627	3221.63515867	3724.59396936	7041.70091743
hb_chr3R_4511422_4512922	Zld_1500	148.2	-4.0490342687	-1.071117458	-2.1997145519	-0.5055	-1.9519128885	-2.826286439	-11421.256804	-10829.7231927	2593.54	6.35	11.15490196	-138.540774638	-92.1272047072	-0.5039210594	-0.6117277838	1.1182346344	-0.583052405	3.5827264786	-0.8697067211	-0.5370195267	3.762157917	-808.162744989	-51.654581424	1065.03	-634.173214937	1246.45	-658.634837531	-0.3207914114	-0.2961448371	-59.2812955354	3949.5	2054.86539319	2763.80255699	6971.19697916	904.541614917	8048.95349165	8154.40045627	722.058823529	785.651723272	7041.70091743
hb_chr3R_4513455_4514955	Zld_1500	95.5	3.68	-1.071117458	0.825	-0.5055	0.432	0.134	-11421.256804	-10829.7231927	-1080.28955536	1.18	5.15490196	-138.540774638	-92.1272047072	1.8546051979	-0.6117277838	1.1182346344	2.0842990875	2.5362825394	2.0258703232	-0.5370195267	3.762157917	-808.162744989	-51.654581424	-704.086730004	-634.173214937	-1098.73702073	-658.634837531	1	-0.2961448371	65.4194	-784.212239968	1671.26346154	2515.83302229	7232.93314661	382.241591592	8048.95349165	8154.40045627	597.420746888	568.6	7041.70091743
hb_chr3R_4519437_4520937	Zld_1500	2296.3	7.67	3.4	0.947	2.1135	2.303	1.44	2552.78	-10829.7231927	-1080.28955536	5.1	0.422339341	-138.540774638	436	5.1933445931	1.8048601151	2.1705150604	2.5375771523	4.481754303	2.7382116318	1.0447964668	2.4235029221	-808.162744989	219.64	-704.086730004	1482.69	-1098.73702073	2881.38	1	1	-59.2812955354	1146.22	3245.99581569	3958.50117096	7347.4450471	2257.06891034	8048.95349165	8371.6728154	2417.20744909	2990.78265057	7041.70091743
hb_chr3R_4525406_4526906	Zld_1500	2777.3	21.24	19.01	3.969	4.5225	3.626	1.908	1220.76	-10829.7231927	-1080.28955536	12	11.698970004	586	405	6.7940149307	3.6134037972	2.4953112602	4.0608277321	8.8424143791	4.236954689	2.6187095642	4.6827578544	-808.162744989	378.22	-704.086730004	1214.28	-1098.73702073	1329.45	1	2	-59.2812955354	-784.212239968	1846.12879884	1751.55215108	7326.88391039	874.716828532	8048.95349165	8194.06224406	779.05010062	800.03801785	6684.69711446
hb_chr3R_4541118_4542618	Zld_1500	62.9	-4.0490342687	-1.071117458	-2.1997145519	-0.1355	-1.9519128885	-2.826286439	-11421.256804	2184.8	1209.53	-1.8820256979	4.113509275	574	-92.1272047072	-0.5039210594	-0.6117277838	1.4501132965	-0.583052405	-0.8876096928	-0.8697067211	-0.5370195267	2.2973980904	-808.162744989	-51.654581424	-704.086730004	-634.173214937	-1098.73702073	-658.634837531	1	-0.2961448371	-59.2812955354	-784.212239968	2040.766787	1781.82904614	6591.58061292	833.950905433	7847.52209365	1150.31532065	1103.73222023	2222.96374418	6452.92382878
Kni_chr3L_20673174_20674674	Zld_1500	68.6	-4.0490342687	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	0.315	1381.47	-10829.7231927	1296.77	-1.8820256979	-1.7120711804	-138.540774638	-92.1272047072	-0.5039210594	-0.6117277838	-0.9472463599	-0.583052405	-0.8876096928	0.9802527428	-0.5370195267	0.7806649208	1641.06	-51.654581424	-704.086730004	-634.173214937	-1098.73702073	-658.634837531	-0.3207914114	-0.2961448371	-59.2812955354	1121.31	1999.46791175	3613.47497661	6979.16000519	1261.30832516	8021.36694375	8244.44280986	1300.95307414	1468.24536808	7168.28253903
Kni_chr3L_20687332_20688832	Zld_1500	1147.1	19.39	7.04	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	2416.79	-10829.7231927	1296.77	6	3.669586227	-138.540774638	-92.1272047072	2.6034417152	3.6492362022	2.292719841	3.371213913	8.0429306031	1.4189972878	2.4684185982	5.7935285568	1127.64	133.71	-704.086730004	1482.69	-1098.73702073	1329.45	1	2	70.86906	-784.212239968	2358.65894838	4028.76324218	7003.35313842	1585.99137733	8021.36694375	8129.14841329	1366.60110272	1456.72241079	7168.28253903
Kni_chr3L_20689465_20690965	Zld_1500	2529.1	19.39	8.24	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	3822.98	-10829.7231927	-1080.28955536	6	5.397940009	-138.540774638	-92.1272047072	4.0966873168	3.6492362022	2.292719841	3.3236374855	8.0429306031	3.2084407806	0.8647241592	5.7935285568	-808.162744989	198.5	-704.086730004	1287.48	1337.41	-658.634837531	-0.3207914114	1	42.6886	-784.212239968	2361.01919721	3747.51137056	7003.35313842	1082.91856678	8021.36694375	8129.14841329	1226.64027232	1126.7942994	7168.28253903
Kni_chr3L_20691977_20693477	Zld_1500	161.9	-4.0490342687	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	1294.93	1067.63	-1080.28955536	6	6	-138.540774638	-92.1272047072	4.0731048583	-0.6117277838	2.292719841	2.2336821556	8.0429306031	-0.8697067211	2.9914374352	5.7935285568	1115.12	298.14	-704.086730004	-634.173214937	-1098.73702073	-658.634837531	-0.3207914114	-0.2961448371	151.7965	1133.76	2057.58181189	3953.07106599	6872.16383069	1066.78171461	8021.36694375	8129.14841329	1014.0224359	781.269542137	7168.28253903
eve_chr2R_5842451_5843951	Zld_1500	443.3	-4.0490342687	-1.071117458	-0.634	0.2345	-1.9519128885	-0.059	-11421.256804	1265.79	-1080.28955536	-1.8820256979	1.165407647	-138.540774638	245	-0.5039210594	-0.6117277838	2.0740456581	-0.583052405	-0.8876096928	1.1361093521	-0.5370195267	1.5416517257	-808.162744989	-51.654581424	-704.086730004	1202.08	-1098.73702073	1355.62	-0.3207914114	-0.2961448371	24.0504	-784.212239968	1723.73729746	2389.48694413	6563.12941052	572.669827854	7719.68646523	8032.83635284	832.045921846	960.9319313	6481.66924547
eve_chr2R_5847041_5848541	Zld_1500	1096.1	7.27	-1.071117458	-2.1997145519	-4.1990460938	-0.084	-2.826286439	-11421.256804	1129.55	1371.55	5.52	6	445	276	-0.5039210594	2.0320448875	1.6629595757	-0.583052405	-0.8876096928	0.8006157875	-0.5370195267	6.3757476807	1252.86	-51.654581424	977.37	3111.79	1207.46	3012.24	-0.3207914114	1	607.572	-784.212239968	1895.63247525	2762.92175522	6563.12941052	1090.60882724	8047.65034505	8032.83635284	1948.91194783	1321.69021675	6481.66924547
eve_chr2R_5854269_5855769	Zld_1500	323.8	-4.0490342687	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	-11421.256804	-10829.7231927	1172.13	-1.8820256979	5.22184875	-138.540774638	-92.1272047072	-0.5039210594	-0.6117277838	1.4937591553	-0.583052405	-0.8876096928	-0.8697067211	-0.5370195267	1.2308869362	-808.162744989	-51.654581424	-704.086730004	1421.69	-1098.73702073	1250.93	1	-0.2961448371	-59.2812955354	-784.212239968	603.686648983	436.452430556	3326.30444157	115.055511288	5920.4381949	6283.97636427	216.608811749	-1219.43692574	2608.92001474
eve_chr2R_5856189_5857689	Zld_1500	263.2	4.93	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	1220.76	2296.27	1595.89	2.94	0.605917977	-138.540774638	-92.1272047072	-0.5039210594	-0.6117277838	1.4937591553	-0.583052405	-0.8876096928	-0.8697067211	-0.5370195267	2.0012292862	-808.162744989	-51.654581424	-704.086730004	-634.173214937	-1098.73702073	-658.634837531	1	-0.2961448371	110.6042	-784.212239968	2350.47100417	2489.84212055	5928.94541768	1477.9145733	7608.97430598	7687.09863957	1470.79486365	1939.15574408	6208.12913018
eve_chr2R_5863593_5865093	Zld_1500	3176.7	19.14	12.78	2.345	2.5665	1.874	3.624	1369.1	-10829.7231927	-1080.28955536	9.31	8.053596866	-138.540774638	327	4.0011930465	3.5246582031	3.2372131348	3.5642366409	5.4760446549	1.8325071335	1.2807655334	4.3737397194	-808.162744989	338.67	-704.086730004	1202.08	-1098.73702073	-658.634837531	-0.3207914114	1	141.3264	-784.212239968	1168.78877005	2271.73290451	6665.76848719	271.822095238	7898.46008799	6766.0288887	399.730524908	551.519907407	6318.08324589
eve_chr2R_5866942_5868442	Zld_1500	1035.4	19.14	12.78	-2.1997145519	3.2	1.874	3.088	-11421.256804	1179.09	-1080.28955536	5.52	-1.7120711804	-138.540774638	327	4.0011930465	5.1951899528	3.2372131348	-0.583052405	5.4760446549	3.802236557	0.8937273026	4.3737397194	-808.162744989	-51.654581424	1240.34	1226.48	1896.19	-658.634837531	1	2	-59.2812955354	-784.212239968	2782.83040489	2976.61921608	6665.76848719	2084.40269408	8032.55286099	236.227234043	2114.79179615	1915.06347656	7046.0502062
eve_chr2R_5872112_5873612	Zld_1500	693.4	18.16	16.05	1.444	2.7485	2.908	1.762	-11421.256804	1080.02	-1080.28955536	9.19	5.698970004	-138.540774638	356	5.1280155182	3.1938204765	3.2372131348	4.9500117302	6.8817224502	2.3369684219	2.4342827797	3.1451406479	-808.162744989	162.51	-704.086730004	-634.173214937	-1098.73702073	1460.32	-0.3207914114	2	33.3501	-784.212239968	2782.83040489	3050.061089	6665.76848719	1406.31340206	8127.17444239	8810.5062274	1206.11875694	665.202238545	7367.05031725
brk_chrX_7179202_7181202	Zld_2000	84.7	-4.0490342687	-1.071117458	1.099	1.4865	-1.9519128885	0.651	1220.76	-10829.7231927	1209.53	-1.8820256979	1.385609053	318	-92.1272047072	-0.5039210594	-0.6117277838	1.7323923111	2.6170692444	2.2740426063	-0.8697067211	-0.5370195267	0.563501358	1302.95	213.945	952.33	-634.173214937	-1098.73702073	-658.634837531	-0.3207914114	1	-59.2812955354	-784.212239968	755.390461538	1331.26561153	5508.54652222	494.230736544	7467.23997238	5377.51855951	342.836861559	615.002544133	5570.77946489
brk_chrX_7187371_7189371	Zld_2000	641.2	6.94	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	-11421.256804	-10829.7231927	1271.84	5.98	4.769551079	-138.540774638	220	-0.5039210594	1.6244683266	2.5519652367	-0.583052405	-0.8876096928	-0.8697067211	-0.5370195267	3.5120248795	-808.162744989	-51.654581424	-704.086730004	-634.173214937	1285.43	-658.634837531	2	-0.2961448371	89.5736	1220.98	625.143669717	351.75	5437.30979041	487.3	7467.23997238	7044.89251323	363.9	618.5	5188.03574347
brk_chrX_7190206_7192206	Zld_2000	1326.6	32.99	4.8	1.747	1.5845	1.185	1.021	5117.92	-10829.7231927	1271.84	6	6.686622164	-138.540774638	212	3.0830516815	3.6291837692	2.5519652367	2.8587055206	3.9246501922	-0.8697067211	5.6250081062	7.1214060783	2781.23	449.86	-704.086730004	-634.173214937	-1098.73702073	1290.19	1	1	215.413	-784.212239968	1502.67830189	874.496950241	5566.91763211	646	7467.23997238	7604.61040712	613.370323741	592.305263158	4856.14630468
brk_chrX_7192936_7194936	Zld_2000	564.1	5.38	-1.071117458	-2.1997145519	-0.4825	-1.9519128885	-2.826286439	-11421.256804	-10829.7231927	-1080.28955536	2.55	3.081969663	-138.540774638	187	-0.5039210594	-0.6117277838	2.2297449112	-0.583052405	-0.8876096928	1.050652504	0.9314813614	1.8131861686	-808.162744989	-51.654581424	-704.086730004	-634.173214937	-1098.73702073	-658.634837531	1	1	37.4386	-784.212239968	1118.85	530.735785953	5874.26923453	626.601428571	7467.23997238	7604.61040712	965.393710021	759.81566879	6421.3565288
brk_chrX_7200110_7202110	Zld_2000	919.3	10.05	-1.071117458	0.11	1.372	-1.9519128885	1.248	-11421.256804	2519.19	2531.23	7.92	5.15490196	-138.540774638	221	-0.5039210594	-0.6117277838	3.3568906784	-0.583052405	2.176970005	3.0392551422	1.038151741	3.1514825821	-808.162744989	-51.654581424	-704.086730004	-634.173214937	-1098.73702073	-658.634837531	1	1	224.3346	-784.212239968	1109.47431762	1164.45268542	6105.12230218	520.356142176	6888.69012664	6796.09321364	1042.73941548	763.963592233	6421.3565288
brk_chrX_7214096_7216096	Zld_2000	1694.4	15.72	4.91	0.895	1.1965	-1.9519128885	0.986	5550.59	1129.55	4052.34	6	6	-138.540774638	267	3.3660674095	2.8430867195	3.1426887512	2.7490310669	3.5202078819	3.8751306534	7.469039917	4.4353618622	5725.24	509.4	1077.55	-634.173214937	1363.4	-658.634837531	1	2	565.7418	-784.212239968	1639.94976023	1420.82598554	5333.93184609	906.927462341	7472.23277624	7736.56432044	686.052868852	1108.82034774	4935.52560647
brk_chrX_7217408_7219408	Zld_2000	208.8	4.53	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	-0.94	2466.24	-10829.7231927	2593.54	5.52	-1.7120711804	295	267	-0.5039210594	-0.6117277838	3.1426887512	-0.583052405	0.7160625458	-0.8697067211	0.7577009201	2.1583714485	-808.162744989	192.685	-704.086730004	-634.173214937	1285.43	-658.634837531	2	-0.2961448371	27.7434	1544.91	1310.73496622	1562.11594311	6015.28978841	1015.6494598	7560.57549421	7736.56432044	1118.19364321	1279.090625	5760.99167822
rho_chr3L_1446581_1448581	Zld_2000	930.2	7.73	-1.071117458	-0.068	1.8565	-1.9519128885	0.116	-11421.256804	1216.25	-1080.28955536	5.15	-1.7120711804	-138.540774638	204	-0.5039210594	2.0046653748	1.0537323952	-0.583052405	2.6027097702	-0.8697067211	0.9066991806	1.3389410972	-808.162744989	-51.654581424	964.85	3172.79	3765.33	3522.64	-0.3207914114	-0.2961448371	-59.2812955354	-784.212239968	800.7093227	2438.06898565	6340.31216362	717.075918654	7502.67051698	7401.18065504	1012.13862559	790.8	6351.78830811
rho_chr3L_1455566_1457566	Zld_2000	196.8	3.74	-1.071117458	1.329	0.6235	-1.9519128885	0.95	3983.69	-10829.7231927	1197.06	9.1	6.833037336	-138.540774638	-92.1272047072	0.960226059	-0.6117277838	1.2243499756	2.2892861366	-0.8876096928	5.3181676865	0.9741687775	4.8958699703	1115.12	-51.654581424	964.85	-634.173214937	2583.86	-658.634837531	-0.3207914114	-0.2961448371	336.5458	1245.9	1640.4863643	2824.27011932	6302.76052612	939.706690181	7502.67051698	7401.18065504	807.657481145	819.329624171	6351.78830811
rho_chr3L_1462634_1464634	Zld_2000	299.8	15.59	4.66	1.12	1.972	-1.9519128885	1.411	-11421.256804	-10829.7231927	-1080.28955536	6	6.510090715	-138.540774638	320	1.7550730705	1.6685671806	2.2187271118	2.2661995888	4.7513985633	3.024261713	7.509973526	8.6446723938	-808.162744989	592.01	-704.086730004	-634.173214937	1415.38	-658.634837531	1	-0.2961448371	155.7504	1295.73	502.561105008	2784.83408195	6619.87998588	423.72428275	7502.67051698	4041.07764782	529.851729269	505.106638442	6351.78830811
rho_chr3L_1470283_1472283	Zld_2000	200.8	-4.0490342687	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	0.439	1381.47	1216.25	1246.92	2.21	-1.7120711804	-138.540774638	-92.1272047072	-0.5039210594	-0.6117277838	-0.9472463599	-0.583052405	-0.8876096928	-0.8697067211	-0.5370195267	-1.6743389457	1165.21	-51.654581424	2079.97	1482.69	2999.69	1421.06	1	-0.2961448371	-59.2812955354	1146.22	899.978651685	2687.69768598	6619.87998588	1019.21059368	7760.00971227	7741.52806095	973.012130178	1075.0920211	6351.78830811
rho_chr3L_1478494_1480494	Zld_2000	939.9	5.58	-1.071117458	1.132	0.9955	-1.9519128885	0.604	1270.21	-10829.7231927	1221.99	5.7	0.665540217	-138.540774638	268	-0.5039210594	-0.6117277838	2.0273084641	2.3538818359	1.7419157028	3.2459259033	0.6614842415	4.0127267837	-808.162744989	-51.654581424	-704.086730004	1226.48	-1098.73702073	-658.634837531	-0.3207914114	-0.2961448371	133.1106	-784.212239968	1354.96701856	2708.04765886	6619.87998588	464.88045302	7760.00971227	7976.13758509	385.348869347	109.242115938	6351.78830811
rho_chr3L_1484288_1486288	Zld_2000	123.6	-4.0490342687	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	-11421.256804	-10829.7231927	1458.8	-1.8820256979	-1.7120711804	-138.540774638	-92.1272047072	-0.5039210594	-0.6117277838	0.6886415482	-0.583052405	-0.8876096928	-0.8697067211	-0.5370195267	-1.6743389457	-808.162744989	-51.654581424	-704.086730004	-634.173214937	-1098.73702073	-658.634837531	1	-0.2961448371	-59.2812955354	-784.212239968	1942.25	2225.50822193	5307.37184963	932.85	6708.37710938	6627.30375738	1019.1473822	925.7	4764.76858088
sog_chrX_15501410_15503410	Zld_2000	1715.6	10.9	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	-11421.256804	-10829.7231927	1259.38	6	-1.7120711804	-138.540774638	205	-0.5039210594	1.7501754761	2.1232318878	-0.583052405	-0.8876096928	2.5326480866	2.0628595352	3.9735507965	-808.162744989	-51.654581424	-704.086730004	3172.79	2609.85	3260.9	1	1	22.5458	-784.212239968	1236.62479377	3872.96188766	6806.85709838	2058.79673376	7253.88801742	7457.30105749	1188.61373138	1981.76672548	5839.20188732
sog_chrX_15518827_15520827	Zld_2000	1847.7	13.88	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	2664.04	1067.63	1246.92	6	4.920818754	-138.540774638	-92.1272047072	2.3189630508	2.1325831413	1.8096175194	2.7541308403	1.6367964745	-0.8697067211	4.7460870743	4.7028050422	4534.98	500.355	3357.87	1690.1	4532.03	1512.67	-0.3207914114	1	151.4775	-784.212239968	815.735441176	937.051683502	5140.49377364	303.851103799	7253.88801742	7457.30105749	546.721052632	451.510086768	5335.12631579
sog_chrX_15539991_15541991	Zld_2000	3288.8	28.88	6.85	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	3921.87	1117.17	-1080.28955536	6	6	429	223	2.5759067535	3.9179930687	2.9135022163	3.2103228569	1.9363908767	3.0505275726	6.4992985726	8.6422290802	3783.63	441.975	-704.086730004	5479.34	1415.38	4132.3	1	1	687.16	2616.38	1608.45137673	1420.75503919	4780.01284617	252.932210243	6841.84045881	4274.11057146	301.344259472	588.808963715	4570.25180558
sna_chr2L_15457308_15459308	Zld_2000	94.4	-4.0490342687	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	0.57	-11421.256804	-10829.7231927	-1080.28955536	5.4	-1.7120711804	-138.540774638	-92.1272047072	-0.5039210594	-0.6117277838	-0.9472463599	-0.583052405	-0.8876096928	-0.8697067211	-0.5370195267	-1.6743389457	-808.162744989	-51.654581424	1328	-634.173214937	3077.66	-658.634837531	-0.3207914114	-0.2961448371	106.495	1121.31	2690.80458653	3707.57404711	6454.52403393	1669.15383111	7875.14849068	8136.29166337	1279.65235943	1194.86197305	6541.68586449
sna_chr2L_15470353_15472353	Zld_2000	472.6	6.62	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	1.257	1282.57	-10829.7231927	-1080.28955536	4.19	5.397940009	-138.540774638	-92.1272047072	-0.5039210594	1.7355837822	1.3777382374	-0.583052405	-0.8876096928	4.306289196	-0.5370195267	4.3556520939	-808.162744989	211.04	1315.48	-634.173214937	1246.45	-658.634837531	1	1	120.356	2367.21	1850.23811626	2470.23071696	6454.52403393	1044.95611314	7875.14849068	8136.29166337	1441.56569234	684.811096606	6751.23923563
sna_chr2L_15474322_15476322	Zld_2000	450.2	4.28	-1.071117458	-2.1997145519	-4.1990460938	-1.9519128885	-2.826286439	-11421.256804	-10829.7231927	1334.16	2.64	3.156767222	-138.540774638	-92.1272047072	-0.5039210594	-0.6117277838	0.7820124626	1.8253712654	5.3072600365	-0.8697067211	0.9258813858	1.4956183433	-808.162744989	-51.654581424	-704.086730004	-634.173214937	2791.77	-658.634837531	-0.3207914114	1	-59.2812955354	-784.212239968	2196.50841868	3532.33022636	6454.52403393	1545.98193785	7875.14849068	8136.29166337	1289.50437925	608.049853181	6844.99455521
sna_chr2L_15478518_15480518	Zld_2000	4142.9	15.83	4.39	2.418	0.5625	0.828	2.436	8165.18	-10829.7231927	-1080.28955536	6	10.958607315	-138.540774638	317	2.4068827629	2.6142411232	2.7501630783	2.472032547	3.391523838	2.7403459549	6.1350650788	8.9790687561	6589.9	517.935	-704.086730004	1226.48	-1098.73702073	-658.634837531	-0.3207914114	2	170.974	1158.68	2065.23354527	3231.50670351	6454.52403393	1399.42268362	7875.14849068	7889.35016894	1644.46265332	1192.04437238	6991.53312303
